id,ok,issues,query,expected_intent,actual_intent,expected_products_include,must_not_prioritize,answer,top_products
T0619,True,,prosím mate rice paper?,product_search,product_search,ryžový papier | rice paper,,,Okrúhly ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 340g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 400g | Ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na Nem Ram Ha Tinh 500g | Ryžový papier na vyprážané jarné rolky (1/4) TUFOCO 400g | Ryžový papier na vyprážané jarné rolky TUFOCO 340g | Ryžový papier na vypražané jarné závitky TOTACO 250g
T0620,True,,"dobrý deň, hľadám rice paper na foodlande",product_search,product_search,ryžový papier | rice paper,,,Okrúhly ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 340g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 400g | Ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na Nem Ram Ha Tinh 500g | Ryžový papier na vyprážané jarné rolky (1/4) TUFOCO 400g | Ryžový papier na vyprážané jarné rolky TUFOCO 340g | Ryžový papier na vypražané jarné závitky TOTACO 250g
T0621,True,,"ahoj, hladam rice paper na foodlande",product_search,product_search,ryžový papier | rice paper,,,Okrúhly ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 340g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 400g | Ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na Nem Ram Ha Tinh 500g | Ryžový papier na vyprážané jarné rolky (1/4) TUFOCO 400g | Ryžový papier na vyprážané jarné rolky TUFOCO 340g | Ryžový papier na vypražané jarné závitky TOTACO 250g
T0622,True,,potrebujem rice paper na foodlande,product_search,product_search,ryžový papier | rice paper,,,Okrúhly ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 340g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 400g | Ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na Nem Ram Ha Tinh 500g | Ryžový papier na vyprážané jarné rolky (1/4) TUFOCO 400g | Ryžový papier na vyprážané jarné rolky TUFOCO 340g | Ryžový papier na vypražané jarné závitky TOTACO 250g
T0623,True,,viete mi nájsť kde nájdem rice paper na foodlande,product_search,product_search,ryžový papier | rice paper,,,Okrúhly ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 340g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 400g | Ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na Nem Ram Ha Tinh 500g | Ryžový papier na vyprážané jarné rolky (1/4) TUFOCO 400g | Ryžový papier na vyprážané jarné rolky TUFOCO 340g | Ryžový papier na vypražané jarné závitky TOTACO 250g
T0624,True,,prosím ukáž mi rice paper za dobrú cenu,product_search,product_search,ryžový papier | rice paper,,,Okrúhly ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 340g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 400g | Ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na Nem Ram Ha Tinh 500g | Ryžový papier na vyprážané jarné rolky (1/4) TUFOCO 400g | Ryžový papier na vyprážané jarné rolky TUFOCO 340g | Ryžový papier na vypražané jarné závitky TOTACO 250g
T0625,True,,"dobrý deň, chcem kúpiť rice paper za dobrú cenu",product_search,product_search,ryžový papier | rice paper,,,Okrúhly ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 340g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 400g | Ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na Nem Ram Ha Tinh 500g | Ryžový papier na vyprážané jarné rolky (1/4) TUFOCO 400g | Ryžový papier na vyprážané jarné rolky TUFOCO 340g | Ryžový papier na vypražané jarné závitky TOTACO 250g
T0626,True,,"ahoj, predávate rice paper?",product_search,product_search,ryžový papier | rice paper,,,Okrúhly ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 340g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 400g | Ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na Nem Ram Ha Tinh 500g | Ryžový papier na vyprážané jarné rolky (1/4) TUFOCO 400g | Ryžový papier na vyprážané jarné rolky TUFOCO 340g | Ryžový papier na vypražané jarné závitky TOTACO 250g
T0627,True,,aké máte rice paper za dobrú cenu,product_search,product_search,ryžový papier | rice paper,,,Okrúhly ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 340g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 400g | Ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na Nem Ram Ha Tinh 500g | Ryžový papier na vyprážané jarné rolky (1/4) TUFOCO 400g | Ryžový papier na vyprážané jarné rolky TUFOCO 340g | Ryžový papier na vypražané jarné závitky TOTACO 250g
T0628,True,,viete mi nájsť najdi rice paper za dobrú cenu,product_search,product_search,ryžový papier | rice paper,,,Okrúhly ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 340g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 400g | Ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na Nem Ram Ha Tinh 500g | Ryžový papier na vyprážané jarné rolky (1/4) TUFOCO 400g | Ryžový papier na vyprážané jarné rolky TUFOCO 340g | Ryžový papier na vypražané jarné závitky TOTACO 250g
T0629,True,,prosím rice paper skladom?,product_search,product_search,ryžový papier | rice paper,,,Okrúhly ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 340g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 400g | Ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na Nem Ram Ha Tinh 500g | Ryžový papier na vyprážané jarné rolky (1/4) TUFOCO 400g | Ryžový papier na vyprážané jarné rolky TUFOCO 340g | Ryžový papier na vypražané jarné závitky TOTACO 250g
T0630,True,,"dobrý deň, rice paper cena?",product_search,product_search,ryžový papier | rice paper,,,Okrúhly ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 340g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 400g | Ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na Nem Ram Ha Tinh 500g | Ryžový papier na vyprážané jarné rolky (1/4) TUFOCO 400g | Ryžový papier na vyprážané jarné rolky TUFOCO 340g | Ryžový papier na vypražané jarné závitky TOTACO 250g
T0631,True,,"ahoj, máte niečo ako rice paper?",product_search,product_search,ryžový papier | rice paper,,,Okrúhly ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 340g | Ryžový papier na čerstvé jarné rolky štvorcový TUFOCO 400g | Ryžový papier na čerstvé jarné rolky TUFOCO 400g | Ryžový papier na Nem Ram Ha Tinh 500g | Ryžový papier na vyprážané jarné rolky (1/4) TUFOCO 400g | Ryžový papier na vyprážané jarné rolky TUFOCO 340g | Ryžový papier na vypražané jarné závitky TOTACO 250g
T0632,True,,máte wakame?,product_search,product_search,wakame,,,Morské riasy Wakame rezané a sušené HUTAKU 100g | Morské riasy Wakame rezané a sušené HUTAKU 300g | Morské riasy Wakame rezané a sušené HUTAKU 500g | Ochutené pražené riasy Wakame 5g | Wakame morské riasy sušené - GOLDEN TURTLE 100g
T0633,True,,viete mi nájsť mate wakame?,product_search,product_search,wakame,,,Morské riasy Wakame rezané a sušené HUTAKU 100g | Morské riasy Wakame rezané a sušené HUTAKU 300g | Morské riasy Wakame rezané a sušené HUTAKU 500g | Ochutené pražené riasy Wakame 5g | Wakame morské riasy sušené - GOLDEN TURTLE 100g
T0634,True,,prosím hľadám wakame,product_search,product_search,wakame,,,Morské riasy Wakame rezané a sušené HUTAKU 100g | Morské riasy Wakame rezané a sušené HUTAKU 300g | Morské riasy Wakame rezané a sušené HUTAKU 500g | Ochutené pražené riasy Wakame 5g | Wakame morské riasy sušené - GOLDEN TURTLE 100g
T0635,True,,"dobrý deň, hladam wakame",product_search,product_search,wakame,,,Morské riasy Wakame rezané a sušené HUTAKU 100g | Morské riasy Wakame rezané a sušené HUTAKU 300g | Morské riasy Wakame rezané a sušené HUTAKU 500g | Ochutené pražené riasy Wakame 5g | Wakame morské riasy sušené - GOLDEN TURTLE 100g
T0636,True,,"ahoj, potrebujem wakame",product_search,product_search,wakame,,,Morské riasy Wakame rezané a sušené HUTAKU 100g | Morské riasy Wakame rezané a sušené HUTAKU 300g | Morské riasy Wakame rezané a sušené HUTAKU 500g | Ochutené pražené riasy Wakame 5g | Wakame morské riasy sušené - GOLDEN TURTLE 100g
T0637,True,,kde nájdem wakame,product_search,product_search,wakame,,,Morské riasy Wakame rezané a sušené HUTAKU 100g | Morské riasy Wakame rezané a sušené HUTAKU 300g | Morské riasy Wakame rezané a sušené HUTAKU 500g | Ochutené pražené riasy Wakame 5g | Wakame morské riasy sušené - GOLDEN TURTLE 100g
T0638,True,,viete mi nájsť ukáž mi wakame,product_search,product_search,wakame,,,Morské riasy Wakame rezané a sušené HUTAKU 100g | Morské riasy Wakame rezané a sušené HUTAKU 300g | Morské riasy Wakame rezané a sušené HUTAKU 500g | Ochutené pražené riasy Wakame 5g | Wakame morské riasy sušené - GOLDEN TURTLE 100g
T0639,True,,prosím chcem kúpiť wakame skladom,product_search,product_search,wakame,,,Morské riasy Wakame rezané a sušené HUTAKU 100g | Morské riasy Wakame rezané a sušené HUTAKU 300g | Morské riasy Wakame rezané a sušené HUTAKU 500g | Ochutené pražené riasy Wakame 5g | Wakame morské riasy sušené - GOLDEN TURTLE 100g
T0640,True,,"dobrý deň, predávate wakame?",product_search,product_search,wakame,,,Morské riasy Wakame rezané a sušené HUTAKU 100g | Morské riasy Wakame rezané a sušené HUTAKU 300g | Morské riasy Wakame rezané a sušené HUTAKU 500g | Ochutené pražené riasy Wakame 5g | Wakame morské riasy sušené - GOLDEN TURTLE 100g
T0641,True,,"ahoj, aké máte wakame skladom",product_search,product_search,wakame,,,Morské riasy Wakame rezané a sušené HUTAKU 100g | Morské riasy Wakame rezané a sušené HUTAKU 300g | Morské riasy Wakame rezané a sušené HUTAKU 500g | Ochutené pražené riasy Wakame 5g | Wakame morské riasy sušené - GOLDEN TURTLE 100g
T0642,True,,najdi wakame skladom,product_search,product_search,wakame,,,Morské riasy Wakame rezané a sušené HUTAKU 100g | Morské riasy Wakame rezané a sušené HUTAKU 300g | Morské riasy Wakame rezané a sušené HUTAKU 500g | Ochutené pražené riasy Wakame 5g | Wakame morské riasy sušené - GOLDEN TURTLE 100g
T0643,True,,viete mi nájsť wakame skladom skladom,product_search,product_search,wakame,,,Morské riasy Wakame rezané a sušené HUTAKU 100g | Morské riasy Wakame rezané a sušené HUTAKU 300g | Morské riasy Wakame rezané a sušené HUTAKU 500g | Ochutené pražené riasy Wakame 5g | Wakame morské riasy sušené - GOLDEN TURTLE 100g
T0644,True,,prosím wakame cena na foodlande,product_search,product_search,wakame,,,Morské riasy Wakame rezané a sušené HUTAKU 100g | Morské riasy Wakame rezané a sušené HUTAKU 300g | Morské riasy Wakame rezané a sušené HUTAKU 500g | Ochutené pražené riasy Wakame 5g | Wakame morské riasy sušené - GOLDEN TURTLE 100g
T0645,True,,"dobrý deň, máte niečo ako wakame?",product_search,product_search,wakame,,,Morské riasy Wakame rezané a sušené HUTAKU 100g | Morské riasy Wakame rezané a sušené HUTAKU 300g | Morské riasy Wakame rezané a sušené HUTAKU 500g | Ochutené pražené riasy Wakame 5g | Wakame morské riasy sušené - GOLDEN TURTLE 100g
T0646,True,,"ahoj, máte nori?",product_search,product_search,nori,,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Morské riasy YAKI SUSHI NORI JHFOODS 10 listov | Morské riasy na suši YAKI SUSHI NORI JHFOODS 10 listov | Pražené morské riasy YAKI SUSHI NORI SILVER JHFOODS 10 listov
T0647,True,,mate nori?,product_search,product_search,nori,,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Morské riasy YAKI SUSHI NORI JHFOODS 10 listov | Morské riasy na suši YAKI SUSHI NORI JHFOODS 10 listov | Pražené morské riasy YAKI SUSHI NORI SILVER JHFOODS 10 listov
T0648,True,,viete mi nájsť hľadám nori na foodlande,product_search,product_search,nori,,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Morské riasy YAKI SUSHI NORI JHFOODS 10 listov | Morské riasy na suši YAKI SUSHI NORI JHFOODS 10 listov | Pražené morské riasy YAKI SUSHI NORI SILVER JHFOODS 10 listov
T0649,True,,prosím hladam nori za dobrú cenu,product_search,product_search,nori,,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Morské riasy YAKI SUSHI NORI JHFOODS 10 listov | Morské riasy na suši YAKI SUSHI NORI JHFOODS 10 listov | Pražené morské riasy YAKI SUSHI NORI SILVER JHFOODS 10 listov
T0650,True,,"dobrý deň, potrebujem nori za dobrú cenu",product_search,product_search,nori,,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Morské riasy YAKI SUSHI NORI JHFOODS 10 listov | Morské riasy na suši YAKI SUSHI NORI JHFOODS 10 listov | Pražené morské riasy YAKI SUSHI NORI SILVER JHFOODS 10 listov
T0651,True,,"ahoj, kde nájdem nori za dobrú cenu",product_search,product_search,nori,,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Morské riasy YAKI SUSHI NORI JHFOODS 10 listov | Morské riasy na suši YAKI SUSHI NORI JHFOODS 10 listov | Pražené morské riasy YAKI SUSHI NORI SILVER JHFOODS 10 listov
T0652,True,,ukáž mi nori za dobrú cenu,product_search,product_search,nori,,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Morské riasy YAKI SUSHI NORI JHFOODS 10 listov | Morské riasy na suši YAKI SUSHI NORI JHFOODS 10 listov | Pražené morské riasy YAKI SUSHI NORI SILVER JHFOODS 10 listov
T0653,True,,viete mi nájsť chcem kúpiť nori za dobrú cenu,product_search,product_search,nori,,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Morské riasy YAKI SUSHI NORI JHFOODS 10 listov | Morské riasy na suši YAKI SUSHI NORI JHFOODS 10 listov | Pražené morské riasy YAKI SUSHI NORI SILVER JHFOODS 10 listov
T0654,True,,prosím predávate nori?,product_search,product_search,nori,,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Morské riasy YAKI SUSHI NORI JHFOODS 10 listov | Morské riasy na suši YAKI SUSHI NORI JHFOODS 10 listov | Pražené morské riasy YAKI SUSHI NORI SILVER JHFOODS 10 listov
T0655,True,,"dobrý deň, aké máte nori?",product_search,product_search,nori,,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Morské riasy YAKI SUSHI NORI JHFOODS 10 listov | Morské riasy na suši YAKI SUSHI NORI JHFOODS 10 listov | Pražené morské riasy YAKI SUSHI NORI SILVER JHFOODS 10 listov
T0656,True,,"ahoj, najdi nori?",product_search,product_search,nori,,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Morské riasy YAKI SUSHI NORI JHFOODS 10 listov | Morské riasy na suši YAKI SUSHI NORI JHFOODS 10 listov | Pražené morské riasy YAKI SUSHI NORI SILVER JHFOODS 10 listov
T0657,True,,nori skladom?,product_search,product_search,nori,,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Morské riasy YAKI SUSHI NORI JHFOODS 10 listov | Morské riasy na suši YAKI SUSHI NORI JHFOODS 10 listov | Pražené morské riasy YAKI SUSHI NORI SILVER JHFOODS 10 listov
T0658,True,,viete mi nájsť nori cena?,product_search,product_search,nori,,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Morské riasy YAKI SUSHI NORI JHFOODS 10 listov | Morské riasy na suši YAKI SUSHI NORI JHFOODS 10 listov | Pražené morské riasy YAKI SUSHI NORI SILVER JHFOODS 10 listov
T0659,True,,prosím máte niečo ako nori?,product_search,product_search,nori,,,Morské riasy Yaki nori na Kimbap GIMBAPGIM NBH 50 listov | Morské riasy YAKI SUSHI NORI JHFOODS 10 listov | Morské riasy na suši YAKI SUSHI NORI JHFOODS 10 listov | Pražené morské riasy YAKI SUSHI NORI SILVER JHFOODS 10 listov
T0660,True,,"dobrý deň, máte sriracha?",product_search,product_search,sriracha,,,Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Spicy Sriracha Mayo čili omáčka FLYING GOOSE 200ml | Spicy Sriracha Mayo omáčka FLYING GOOSE 455 ml | Sriracha čili omáčka extra pikantná UNI-EAGLE 210ml | Sriracha čili omáčka extra pikantná UNI-EAGLE 430 ml | Sriracha čili omáčka extra pikantná UNI-EAGLE 740 ml | Sriracha čili omáčka konopná FLYING GOOSE BRAND 455 ml | Sriracha čili omáčka Original FLYING GOOSE 3450 ml
T0661,True,,"ahoj, mate sriracha?",product_search,product_search,sriracha,,,Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Spicy Sriracha Mayo čili omáčka FLYING GOOSE 200ml | Spicy Sriracha Mayo omáčka FLYING GOOSE 455 ml | Sriracha čili omáčka extra pikantná UNI-EAGLE 210ml | Sriracha čili omáčka extra pikantná UNI-EAGLE 430 ml | Sriracha čili omáčka extra pikantná UNI-EAGLE 740 ml | Sriracha čili omáčka konopná FLYING GOOSE BRAND 455 ml | Sriracha čili omáčka Original FLYING GOOSE 3450 ml
T0662,True,,hľadám sriracha,product_search,product_search,sriracha,,,Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Spicy Sriracha Mayo čili omáčka FLYING GOOSE 200ml | Spicy Sriracha Mayo omáčka FLYING GOOSE 455 ml | Sriracha čili omáčka extra pikantná UNI-EAGLE 210ml | Sriracha čili omáčka extra pikantná UNI-EAGLE 430 ml | Sriracha čili omáčka extra pikantná UNI-EAGLE 740 ml | Sriracha čili omáčka konopná FLYING GOOSE BRAND 455 ml | Sriracha čili omáčka Original FLYING GOOSE 3450 ml
T0663,True,,viete mi nájsť hladam sriracha,product_search,product_search,sriracha,,,Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Spicy Sriracha Mayo čili omáčka FLYING GOOSE 200ml | Spicy Sriracha Mayo omáčka FLYING GOOSE 455 ml | Sriracha čili omáčka extra pikantná UNI-EAGLE 210ml | Sriracha čili omáčka extra pikantná UNI-EAGLE 430 ml | Sriracha čili omáčka extra pikantná UNI-EAGLE 740 ml | Sriracha čili omáčka konopná FLYING GOOSE BRAND 455 ml | Sriracha čili omáčka Original FLYING GOOSE 3450 ml
T0664,True,,prosím potrebujem sriracha skladom,product_search,product_search,sriracha,,,Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Spicy Sriracha Mayo čili omáčka FLYING GOOSE 200ml | Spicy Sriracha Mayo omáčka FLYING GOOSE 455 ml | Sriracha čili omáčka extra pikantná UNI-EAGLE 210ml | Sriracha čili omáčka extra pikantná UNI-EAGLE 430 ml | Sriracha čili omáčka extra pikantná UNI-EAGLE 740 ml | Sriracha čili omáčka konopná FLYING GOOSE BRAND 455 ml | Sriracha čili omáčka Original FLYING GOOSE 3450 ml
T0665,True,,"dobrý deň, kde nájdem sriracha skladom",product_search,product_search,sriracha,,,Čili omáčka Sriracha COCK BRAND 490g/ 440ml | Spicy Sriracha Mayo čili omáčka FLYING GOOSE 200ml | Spicy Sriracha Mayo omáčka FLYING GOOSE 455 ml | Sriracha čili omáčka extra pikantná UNI-EAGLE 210ml | Sriracha čili omáčka extra pikantná UNI-EAGLE 430 ml | Sriracha čili omáčka extra pikantná UNI-EAGLE 740 ml | Sriracha čili omáčka konopná FLYING GOOSE BRAND 455 ml | Sriracha čili omáčka Original FLYING GOOSE 3450 ml
